# timestamp tx ty tz qx qy qz qw
1403636698.613555431 -3.977688 5.770976 -0.250401 -0.005750 0.821408 0.015359 0.570106
1403636698.663555622 -3.969285 5.749024 -0.260233 0.005793 0.821663 0.021591 0.569535
1403636698.713555574 -3.957979 5.722877 -0.270188 0.017206 0.821675 0.028983 0.568958
1403636698.763555765 -3.949927 5.700110 -0.281892 0.029353 0.821433 0.036394 0.568386
1403636698.813555479 -3.963459 5.700531 -0.319947 0.041437 0.820384 0.041946 0.568765
1403636698.863555670 -3.957370 5.675074 -0.333061 0.055073 0.819499 0.048586 0.568355
1403636698.913555622 -3.950029 5.651936 -0.345613 0.067355 0.818346 0.056966 0.567916
1403636698.963555574 -3.942310 5.628539 -0.356959 0.080607 0.817329 0.063699 0.566938
1403636699.013555527 -3.936485 5.607374 -0.367309 0.093042 0.815777 0.070418 0.566474
1403636699.063555717 -3.930639 5.583437 -0.376122 0.105966 0.814003 0.076973 0.565903
1403636699.113555431 -3.945132 5.518976 -0.393062 0.121221 0.811531 0.083877 0.565409
1403636699.163555622 -3.938422 5.495898 -0.399288 0.136540 0.808646 0.087971 0.565429
1403636699.213555574 -3.932126 5.474687 -0.402610 0.150507 0.806468 0.094103 0.564005
1403636699.263555765 -3.926714 5.452300 -0.404004 0.165296 0.803728 0.100210 0.562722
1403636699.313555479 -3.914520 5.433038 -0.406540 0.180938 0.801373 0.105035 0.560384
1403636699.363555670 -3.915511 5.396561 -0.399639 0.195684 0.798786 0.112716 0.557624
1403636699.413555622 -3.907882 5.377810 -0.396490 0.209062 0.795989 0.117801 0.555713
1403636699.463555574 -3.902266 5.359588 -0.393428 0.221644 0.793378 0.123693 0.553286
1403636699.513555527 -3.894054 5.342875 -0.389262 0.233747 0.790154 0.131296 0.551163
1403636699.563555717 -3.887765 5.327255 -0.387104 0.245683 0.786710 0.137194 0.549458
1403636699.613555431 -3.886040 5.327952 -0.367784 0.257544 0.783629 0.142020 0.547199
1403636699.663555622 -3.880695 5.316851 -0.367810 0.269594 0.779592 0.147981 0.545579
1403636699.713555574 -3.875864 5.305089 -0.368477 0.279799 0.775464 0.156114 0.544056
1403636699.763555765 -3.868592 5.296795 -0.370377 0.286550 0.772561 0.165677 0.541840
1403636699.813555479 -3.861826 5.289533 -0.373699 0.291703 0.769559 0.175108 0.540393
1403636699.863555670 -3.854746 5.283166 -0.376715 0.295473 0.766496 0.183049 0.540068
1403636699.913555622 -3.837419 5.262942 -0.374132 0.297982 0.764127 0.189109 0.539957
1403636699.963555574 -3.828495 5.255901 -0.377879 0.301261 0.761539 0.192122 0.540731
1403636700.013555527 -3.819170 5.249097 -0.382837 0.304203 0.760027 0.194118 0.540498
1403636700.063555717 -3.809156 5.242454 -0.388672 0.306027 0.759047 0.195307 0.540418
1403636700.113555431 -3.796776 5.237763 -0.396060 0.307744 0.757980 0.195363 0.540919
1403636700.163555622 -3.785237 5.232485 -0.403786 0.308481 0.757322 0.196596 0.540974
1403636700.213555574 -3.777980 5.229881 -0.410999 0.308944 0.757197 0.196287 0.540998
1403636700.263555765 -3.759092 5.225158 -0.424629 0.310621 0.757148 0.196090 0.540176
1403636700.313555479 -3.759806 5.232230 -0.438858 0.314348 0.756879 0.196398 0.538283
1403636700.363555670 -3.748543 5.232094 -0.452302 0.318604 0.756194 0.195757 0.536974
1403636700.413555622 -3.740620 5.235682 -0.467966 0.323605 0.754999 0.196399 0.535429
1403636700.463555574 -3.723612 5.249001 -0.490624 0.326480 0.752560 0.200279 0.535679
1403636700.513555527 -3.713794 5.254019 -0.509613 0.328751 0.750055 0.204070 0.536373
1403636700.563555717 -3.701173 5.257256 -0.528408 0.330421 0.747661 0.209467 0.536608
1403636700.613555431 -3.687937 5.254746 -0.543110 0.332286 0.744538 0.215659 0.537346
1403636700.663555622 -3.671826 5.258946 -0.562522 0.335271 0.741921 0.222852 0.536175
1403636700.713555574 -3.659252 5.265397 -0.582310 0.339614 0.739080 0.227981 0.535208
1403636700.763555765 -3.643006 5.268848 -0.600107 0.342401 0.736854 0.233044 0.534320
1403636700.813555479 -3.633570 5.276955 -0.615978 0.345789 0.735682 0.236482 0.532238
1403636700.863555670 -3.610484 5.269111 -0.629644 0.348485 0.735966 0.238514 0.529172
1403636700.913555622 -3.593163 5.273607 -0.643193 0.351180 0.736535 0.239375 0.526201
1403636700.963555574 -3.575989 5.275883 -0.653870 0.353220 0.737888 0.239903 0.522689
1403636701.013555527 -3.560606 5.280412 -0.661976 0.355065 0.739194 0.239314 0.519855
1403636701.063555717 -3.548182 5.281611 -0.673756 0.356115 0.741631 0.238620 0.515971
1403636701.113555431 -3.533486 5.284042 -0.678599 0.357581 0.744544 0.236835 0.511565
1403636701.163555622 -3.517944 5.287330 -0.680984 0.356675 0.746201 0.237028 0.509691
1403636701.213555574 -3.504898 5.295422 -0.679464 0.356484 0.748111 0.235757 0.507610
1403636701.263555765 -3.490803 5.300520 -0.676795 0.355566 0.748853 0.235103 0.507463
1403636701.313555479 -3.476939 5.310433 -0.670248 0.354850 0.750157 0.234193 0.506458
1403636701.363555670 -3.487658 5.292046 -0.673631 0.354430 0.749252 0.235546 0.507463
1403636701.413555622 -3.479256 5.302615 -0.664808 0.352281 0.749176 0.235962 0.508876
1403636701.463555574 -3.468826 5.309704 -0.658000 0.349922 0.748387 0.236316 0.511495
1403636701.513555527 -3.461187 5.321144 -0.649098 0.347292 0.746698 0.237557 0.515168
1403636701.563555717 -3.451820 5.329167 -0.642077 0.344658 0.745327 0.238202 0.518611
1403636701.613555431 -3.446007 5.342749 -0.632654 0.342430 0.744712 0.238278 0.520931
1403636701.663555622 -3.437633 5.351366 -0.626214 0.339728 0.744386 0.239210 0.522737
1403636701.713555574 -3.430409 5.363841 -0.619853 0.339476 0.743443 0.239308 0.524196
1403636701.763555765 -3.421937 5.372755 -0.614884 0.340882 0.742605 0.239709 0.524287
1403636701.813555479 -3.425663 5.419278 -0.611873 0.344707 0.741257 0.240691 0.523242
1403636701.863555670 -3.416988 5.430570 -0.610341 0.348790 0.739624 0.244032 0.521297
1403636701.913555622 -3.404480 5.508043 -0.626929 0.353801 0.738591 0.244160 0.519321
1403636701.963555574 -3.366486 5.541163 -0.634530 0.361568 0.734210 0.248728 0.518014
1403636702.013555527 -3.355674 5.557440 -0.639744 0.368776 0.730993 0.252184 0.515807
1403636702.063555717 -3.344679 5.570784 -0.645353 0.377118 0.726658 0.256848 0.513594
1403636702.113555431 -3.325263 5.583507 -0.662973 0.385273 0.721482 0.262348 0.512057
1403636702.163555622 -3.310972 5.596647 -0.670497 0.392753 0.715928 0.268803 0.510821
1403636702.213555574 -3.305415 5.615519 -0.688363 0.400603 0.712335 0.272971 0.507526
1403636702.263555765 -3.291562 5.613942 -0.700063 0.408190 0.708259 0.278860 0.503970
1403636702.313555479 -3.278158 5.641213 -0.708604 0.413790 0.706647 0.282039 0.499883
1403636702.363555670 -3.278598 5.648723 -0.720825 0.418217 0.705452 0.285654 0.495816
1403636702.413555622 -3.267061 5.661968 -0.734668 0.421234 0.704795 0.289995 0.491659
1403636702.463555574 -3.256191 5.675370 -0.749637 0.424679 0.704301 0.292698 0.487786
1403636702.513555527 -3.249582 5.688402 -0.767681 0.426544 0.703952 0.295796 0.484785
1403636702.563555717 -3.240137 5.702283 -0.785353 0.428235 0.703627 0.297787 0.482542
1403636702.613555431 -3.239156 5.719050 -0.806242 0.429912 0.703955 0.299046 0.479786
1403636702.663555622 -3.231530 5.733751 -0.826082 0.431112 0.704746 0.299827 0.477052
1403636702.713555574 -3.237192 5.763974 -0.846159 0.431116 0.705229 0.301440 0.475316
1403636702.763555765 -3.240053 5.779036 -0.877888 0.432533 0.705119 0.300613 0.474714
1403636702.813555479 -3.235580 5.795402 -0.901970 0.432469 0.706554 0.300965 0.472411
1403636702.863555670 -3.233929 5.812445 -0.927051 0.432668 0.707270 0.300738 0.471300
1403636702.913555622 -3.240979 5.834230 -0.954713 0.433656 0.707288 0.299730 0.471007
1403636702.963555574 -3.240994 5.853453 -0.976612 0.433236 0.707263 0.299539 0.471552
1403636703.013555527 -3.244139 5.848068 -1.004878 0.433206 0.705605 0.299057 0.474362
1403636703.063555717 -3.245317 5.866083 -1.023204 0.432882 0.704214 0.298942 0.476791
1403636703.113555431 -3.247687 5.885562 -1.038716 0.433717 0.701354 0.297020 0.481425
1403636703.163555622 -3.250211 5.904405 -1.052063 0.434227 0.696837 0.295348 0.488502
1403636703.213555574 -3.252882 5.923495 -1.063860 0.435421 0.693679 0.292442 0.493656
1403636703.263555765 -3.255589 5.943361 -1.074081 0.437453 0.689897 0.289109 0.499092
1403636703.313555479 -3.255909 5.965732 -1.079728 0.438771 0.686785 0.286318 0.503813
1403636703.363555670 -3.254971 5.993131 -1.086147 0.438247 0.685699 0.286475 0.505656
1403636703.413555622 -3.251170 6.015018 -1.089922 0.435941 0.686250 0.289711 0.505059
1403636703.463555574 -3.248845 6.035962 -1.093258 0.433043 0.688857 0.293711 0.501681
1403636703.513555527 -3.241383 6.055819 -1.090887 0.429650 0.692253 0.297997 0.497378
1403636703.563555717 -3.237816 6.076379 -1.090666 0.427321 0.694553 0.301211 0.494232
1403636703.613555431 -3.219576 6.152790 -1.144934 0.425655 0.696776 0.300451 0.493001
1403636703.663555622 -3.214464 6.176089 -1.145711 0.425191 0.698323 0.300288 0.491309
1403636703.713555574 -3.210886 6.198814 -1.145372 0.425035 0.699192 0.299944 0.490417
1403636703.763555765 -3.206043 6.221714 -1.147370 0.424637 0.698628 0.299348 0.491928
1403636703.813555479 -3.203378 6.243634 -1.149223 0.424576 0.697597 0.298458 0.493980
1403636703.863555670 -3.216252 6.268324 -1.147282 0.424987 0.695988 0.296967 0.496787
1403636703.913555622 -3.213516 6.289386 -1.150912 0.424869 0.694756 0.295480 0.499491
1403636703.963555574 -3.211513 6.310306 -1.154916 0.424608 0.694345 0.294865 0.500648
1403636704.013555527 -3.209361 6.331424 -1.160070 0.424849 0.693634 0.292858 0.502603
1403636704.063555717 -3.205302 6.352587 -1.168120 0.424819 0.693374 0.291409 0.503828
1403636704.113555431 -3.200526 6.373496 -1.177785 0.424791 0.694632 0.290139 0.502850
1403636704.163555622 -3.174461 6.381716 -1.183118 0.425579 0.695246 0.289909 0.501466
1403636704.213555574 -3.176169 6.362560 -1.167124 0.424063 0.698894 0.288948 0.498224
1403636704.263555765 -3.170410 6.380508 -1.177433 0.423717 0.701369 0.288710 0.495168
1403636704.313555479 -3.165636 6.402391 -1.181448 0.422886 0.703491 0.289042 0.492669
1403636704.363555670 -3.160874 6.408967 -1.182691 0.421604 0.705455 0.289408 0.490741
1403636704.413555622 -3.157332 6.430176 -1.186448 0.421703 0.706577 0.288364 0.489654
1403636704.463555574 -3.157936 6.462163 -1.195932 0.421388 0.708692 0.288921 0.486531
1403636704.513555527 -3.155283 6.477241 -1.198447 0.421140 0.710130 0.289640 0.484215
1403636704.563555717 -3.152379 6.498005 -1.196900 0.421533 0.711478 0.288866 0.482353
1403636704.613555431 -3.151868 6.521678 -1.193794 0.421329 0.712839 0.288540 0.480715
1403636704.663555622 -3.150691 6.544300 -1.193148 0.421521 0.713987 0.288214 0.479037
1403636704.713555574 -3.153520 6.579148 -1.200986 0.421627 0.716970 0.287534 0.474878
1403636704.763555765 -3.153414 6.604894 -1.203408 0.421274 0.718945 0.286797 0.472645
1403636704.813555479 -3.155628 6.633395 -1.208246 0.422221 0.720856 0.284712 0.470143
1403636704.863555670 -3.158109 6.660320 -1.214821 0.422896 0.722749 0.282665 0.467861
1403636704.913555622 -3.163262 6.690806 -1.220880 0.423183 0.724459 0.280744 0.466111
1403636704.963555574 -3.184786 6.730031 -1.239563 0.425827 0.724751 0.280851 0.463173
1403636705.013555527 -3.191635 6.762221 -1.249668 0.425471 0.726154 0.280387 0.461582
1403636705.063555717 -3.210996 6.800810 -1.255749 0.424158 0.726969 0.281645 0.460741
1403636705.113555431 -3.224548 6.838443 -1.267526 0.422232 0.724940 0.283642 0.464467
1403636705.163555622 -3.240244 6.857422 -1.267577 0.419146 0.721124 0.287847 0.470574
1403636705.213555574 -3.253309 6.896881 -1.277643 0.415601 0.717174 0.292276 0.476981
1403636705.263555765 -3.274238 6.917910 -1.280696 0.411634 0.714560 0.296083 0.481971
1403636705.313555479 -3.287485 6.946981 -1.276487 0.410327 0.712637 0.299310 0.483936
1403636705.363555670 -3.311455 6.979582 -1.292314 0.410728 0.711246 0.299299 0.485646
1403636705.413555622 -3.328961 7.016682 -1.295743 0.411402 0.712148 0.298361 0.484330
1403636705.463555574 -3.347515 7.053484 -1.298986 0.412819 0.713041 0.296878 0.482717
1403636705.513555527 -3.367425 7.088265 -1.300698 0.414186 0.714788 0.295331 0.479903
1403636705.563555717 -3.387871 7.124401 -1.305580 0.414985 0.716634 0.294322 0.477072
1403636705.613555431 -3.402808 7.171655 -1.298591 0.413983 0.717783 0.294069 0.476371
1403636705.663555622 -3.422377 7.200767 -1.309827 0.414903 0.718046 0.293981 0.475227
1403636705.713555574 -3.445211 7.238583 -1.317569 0.414634 0.716777 0.294641 0.476965
1403636705.763555765 -3.468588 7.276933 -1.326414 0.414623 0.714947 0.295110 0.479426
1403636705.813555479 -3.492105 7.313559 -1.336284 0.414869 0.712658 0.294580 0.482934
1403636705.863555670 -3.523421 7.351811 -1.341550 0.415160 0.710020 0.293745 0.487060
1403636705.913555622 -3.559086 7.376564 -1.338745 0.415333 0.706698 0.293328 0.491970
1403636705.963555574 -3.585339 7.415077 -1.342329 0.416662 0.703612 0.290895 0.496692
1403636706.013555527 -3.605896 7.456513 -1.346489 0.418903 0.700268 0.286195 0.502233
1403636706.063555717 -3.631818 7.495451 -1.345698 0.421530 0.697586 0.281190 0.506575
1403636706.113555431 -3.654998 7.535277 -1.344729 0.423005 0.694802 0.278182 0.510815
1403636706.163555622 -3.667177 7.588787 -1.342288 0.419989 0.695244 0.280448 0.511463
1403636706.213555574 -3.685403 7.627318 -1.345518 0.416102 0.697052 0.285146 0.509577
1403636706.263555765 -3.699840 7.667443 -1.358612 0.412556 0.700139 0.287694 0.506788
1403636706.313555479 -3.715943 7.704009 -1.364501 0.408322 0.703332 0.292659 0.502938
1403636706.363555670 -3.733200 7.740858 -1.371657 0.405830 0.706287 0.295258 0.499282
1403636706.413555622 -3.760391 7.787008 -1.386646 0.403457 0.710703 0.295602 0.494716
1403636706.463555574 -3.778762 7.823725 -1.395780 0.402178 0.713162 0.296689 0.491557
1403636706.513555527 -3.795945 7.861305 -1.404040 0.401300 0.714546 0.297731 0.489631
1403636706.563555717 -3.814967 7.896605 -1.410628 0.401218 0.715791 0.298186 0.487599
1403636706.613555431 -3.834856 7.931608 -1.415015 0.401265 0.716367 0.297818 0.486939
1403636706.663555622 -3.855019 7.966685 -1.418388 0.401594 0.717116 0.298033 0.485430
1403636706.713555574 -3.875054 8.004791 -1.420273 0.402310 0.718315 0.297339 0.483487
1403636706.763555765 -3.886115 8.044277 -1.414959 0.404961 0.718324 0.294214 0.483171
1403636706.813555479 -3.909824 8.079768 -1.418316 0.405941 0.719856 0.294221 0.480055
1403636706.863555670 -3.960973 8.110079 -1.432515 0.412831 0.715985 0.297211 0.478123
1403636706.913555622 -3.975252 8.129225 -1.425154 0.413188 0.715449 0.296694 0.478937
1403636706.963555574 -3.999007 8.164060 -1.419176 0.413778 0.714702 0.297522 0.479029
1403636707.013555527 -4.024554 8.201966 -1.413877 0.414033 0.712814 0.298863 0.480784
1403636707.063555717 -4.051941 8.238047 -1.408792 0.413833 0.711032 0.301333 0.482052
1403636707.113555431 -4.062160 8.317788 -1.438404 0.417375 0.707466 0.302853 0.483290
1403636707.163555622 -4.087627 8.356233 -1.435195 0.418544 0.706669 0.303702 0.482914
1403636707.213555574 -4.116105 8.395233 -1.430333 0.419652 0.706069 0.304947 0.482044
1403636707.263555765 -4.142925 8.433750 -1.425544 0.420794 0.705679 0.305955 0.480979
1403636707.313555479 -4.179439 8.473087 -1.428507 0.422089 0.706563 0.304489 0.479475
1403636707.363555670 -4.209034 8.511095 -1.421142 0.423151 0.706372 0.304905 0.478556
1403636707.413555622 -4.254192 8.540643 -1.396678 0.424641 0.706168 0.305408 0.477213
1403636707.463555574 -4.286755 8.578615 -1.383396 0.424891 0.706556 0.305960 0.476061
1403636707.513555527 -4.323989 8.620127 -1.371917 0.426143 0.706431 0.304615 0.475991
1403636707.563555717 -4.358531 8.658036 -1.355837 0.427344 0.705890 0.303731 0.476282
1403636707.613555431 -4.390708 8.694057 -1.334498 0.428638 0.705954 0.300999 0.476759
1403636707.663555622 -4.426409 8.731118 -1.320745 0.432687 0.704561 0.295322 0.478708
1403636707.713555574 -4.460977 8.767931 -1.310971 0.434999 0.703703 0.292093 0.479854
1403636707.763555765 -4.496293 8.806749 -1.302799 0.436915 0.703142 0.288936 0.480846
1403636707.813555479 -4.533996 8.847207 -1.297742 0.437505 0.702133 0.288137 0.482260
1403636707.863555670 -4.569598 8.885736 -1.293318 0.437034 0.701385 0.287804 0.483973
1403636707.913555622 -4.608255 8.926921 -1.291976 0.436205 0.700524 0.287840 0.485941
1403636707.963555574 -4.644083 8.968525 -1.294572 0.434528 0.700445 0.288609 0.487101
1403636708.013555527 -4.682424 9.010203 -1.296920 0.432507 0.700651 0.289555 0.488041
1403636708.063555717 -4.718459 9.052778 -1.303470 0.430005 0.701105 0.291175 0.488635
1403636708.113555431 -4.751345 9.092001 -1.312854 0.427057 0.701280 0.293157 0.489783
1403636708.163555622 -4.787178 9.134631 -1.321820 0.424693 0.701516 0.294677 0.490588
1403636708.213555574 -4.821664 9.177493 -1.332970 0.423930 0.700805 0.293912 0.492718
1403636708.263555765 -4.848476 9.219012 -1.343432 0.424779 0.698806 0.291073 0.496497
1403636708.313555479 -4.883152 9.259452 -1.358914 0.426888 0.695641 0.287179 0.501376
1403636708.363555670 -4.919477 9.299942 -1.368222 0.430007 0.692254 0.281806 0.506423
1403636708.413555622 -4.955368 9.340257 -1.382570 0.432286 0.689484 0.277887 0.510411
1403636708.463555574 -4.985600 9.381832 -1.381462 0.433155 0.687325 0.275615 0.513807
1403636708.513555527 -5.018481 9.424641 -1.390586 0.433660 0.686103 0.275035 0.515322
1403636708.563555717 -5.047222 9.469092 -1.396174 0.432503 0.685558 0.276439 0.516268
1403636708.613555431 -5.072426 9.510633 -1.402000 0.430138 0.686179 0.280993 0.514959
1403636708.663555622 -5.097459 9.554937 -1.406703 0.426783 0.688413 0.286793 0.511560
1403636708.713555574 -5.129617 9.594209 -1.426423 0.422842 0.689486 0.294070 0.509251
1403636708.763555765 -5.149838 9.638675 -1.433305 0.418997 0.691413 0.300716 0.505924
1403636708.813555479 -5.171079 9.681972 -1.441380 0.415230 0.692164 0.307494 0.503925
1403636708.863555670 -5.194055 9.723232 -1.451999 0.414749 0.692531 0.310390 0.502039
1403636708.913555622 -5.215229 9.761613 -1.461777 0.413901 0.691447 0.314158 0.501889
1403636708.963555574 -5.240531 9.801030 -1.469868 0.413917 0.690568 0.317378 0.501058
1403636709.013555527 -5.263921 9.831784 -1.476082 0.413418 0.688760 0.318535 0.503220
1403636709.063555717 -5.287291 9.866579 -1.481428 0.412673 0.687539 0.322460 0.503002
1403636709.113555431 -5.307693 9.898992 -1.486318 0.413276 0.686395 0.322877 0.503801
1403636709.163555622 -5.331427 9.930472 -1.488849 0.414320 0.686456 0.324271 0.501962
1403636709.213555574 -5.350875 9.956491 -1.490122 0.416847 0.687068 0.322988 0.499855
1403636709.263555765 -5.374355 9.983150 -1.489694 0.418038 0.688862 0.323095 0.496309
1403636709.313555479 -5.398451 10.007094 -1.486911 0.419927 0.690112 0.321633 0.493923
1403636709.363555670 -5.423047 10.031817 -1.485959 0.421433 0.691487 0.320214 0.491632
1403636709.413555622 -5.445058 10.049627 -1.485154 0.420901 0.692833 0.321314 0.489472
1403636709.463555574 -5.469895 10.071337 -1.486181 0.421703 0.692868 0.320390 0.489337
1403636709.513555527 -5.495003 10.102638 -1.475805 0.420957 0.694564 0.320683 0.487380
1403636709.563555717 -5.521875 10.123645 -1.481037 0.421344 0.695120 0.319927 0.486748
1403636709.613555431 -5.544594 10.141641 -1.487014 0.421539 0.695969 0.319405 0.485707
1403636709.663555622 -5.568174 10.153382 -1.498288 0.421588 0.696551 0.318949 0.485130
1403636709.713555574 -5.597025 10.172917 -1.504310 0.420998 0.697271 0.318798 0.484709
1403636709.763555765 -5.626046 10.190146 -1.512805 0.421046 0.697567 0.317200 0.485288
1403636709.813555479 -5.656153 10.200123 -1.516063 0.419754 0.697958 0.317845 0.485423
1403636709.863555670 -5.686483 10.215144 -1.522617 0.419811 0.697783 0.316587 0.486447
1403636709.913555622 -5.730960 10.233812 -1.522172 0.418655 0.698239 0.316819 0.486638
1403636709.963555574 -5.763211 10.247608 -1.524780 0.417602 0.698324 0.316848 0.487402
1403636710.013555527 -5.789348 10.249744 -1.505544 0.416641 0.699020 0.314963 0.488446
1403636710.063555717 -5.801078 10.267491 -1.514846 0.415181 0.699942 0.312996 0.489632
1403636710.113555431 -5.835121 10.281770 -1.512652 0.414203 0.700134 0.312689 0.490381
1403636710.163555622 -5.869038 10.291317 -1.512962 0.413064 0.700530 0.312541 0.490871
1403636710.213555574 -5.904505 10.295796 -1.509167 0.411462 0.700767 0.312745 0.491748
1403636710.263555765 -5.939235 10.303772 -1.513402 0.411260 0.700576 0.310707 0.493477
1403636710.313555479 -5.973898 10.322903 -1.515795 0.413417 0.698526 0.305044 0.498092
1403636710.363555670 -6.015916 10.322080 -1.503693 0.415070 0.696999 0.298755 0.502649
1403636710.413555622 -6.050443 10.332668 -1.510127 0.416418 0.696841 0.290930 0.506328
1403636710.463555574 -6.085547 10.338651 -1.518921 0.416203 0.697385 0.283483 0.509967
1403636710.513555527 -6.120259 10.344530 -1.528493 0.414512 0.698275 0.276276 0.514066
1403636710.563555717 -6.153954 10.350457 -1.538684 0.411797 0.699876 0.270352 0.517210
1403636710.613555431 -6.187224 10.355774 -1.551466 0.408049 0.701569 0.265794 0.520241
1403636710.663555622 -6.218907 10.361920 -1.563229 0.402916 0.704137 0.261332 0.523026
1403636710.713555574 -6.262614 10.343375 -1.593383 0.396814 0.706575 0.259648 0.525236
1403636710.763555765 -6.296665 10.343381 -1.608217 0.389583 0.709910 0.256402 0.527741
1403636710.813555479 -6.328009 10.357013 -1.621254 0.379444 0.714876 0.256632 0.528313
1403636710.863555670 -6.355911 10.362039 -1.630348 0.369084 0.720532 0.255425 0.528553
1403636710.913555622 -6.382130 10.378436 -1.640807 0.359121 0.726222 0.253453 0.528578
1403636710.963555574 -6.406586 10.388156 -1.648067 0.349802 0.730711 0.252239 0.529222
1403636711.013555527 -6.433363 10.394798 -1.655101 0.340085 0.736299 0.252924 0.527481
1403636711.063555717 -6.459343 10.399161 -1.658545 0.333866 0.739098 0.250971 0.528470
1403636711.113555431 -6.487055 10.405621 -1.660782 0.327297 0.741885 0.251463 0.528441
1403636711.163555622 -6.516472 10.408576 -1.653302 0.322542 0.743277 0.251515 0.529384
1403636711.213555574 -6.542667 10.411091 -1.653347 0.319117 0.744425 0.251128 0.530028
1403636711.263555765 -6.574924 10.411500 -1.659155 0.316917 0.745084 0.250335 0.530798
1403636711.313555479 -6.594816 10.418033 -1.660015 0.316436 0.744367 0.247665 0.533336
1403636711.363555670 -6.640007 10.409225 -1.661034 0.316652 0.743796 0.245163 0.535158
1403636711.413555622 -6.673530 10.416205 -1.660821 0.316719 0.740690 0.244223 0.539835
1403636711.463555574 -6.710675 10.411359 -1.661822 0.316366 0.736927 0.244539 0.545025
1403636711.513555527 -6.739237 10.410878 -1.661153 0.315666 0.732978 0.245900 0.550120
1403636711.563555717 -6.762076 10.406726 -1.661718 0.313910 0.730144 0.249590 0.553223
1403636711.613555431 -6.794009 10.406548 -1.660726 0.313208 0.729101 0.252363 0.553737
1403636711.663555622 -6.820362 10.399625 -1.657465 0.312854 0.728384 0.254739 0.553793
1403636711.713555574 -6.845517 10.390924 -1.656122 0.312807 0.729084 0.257047 0.551829
1403636711.763555765 -6.870423 10.380249 -1.652513 0.314046 0.729170 0.257329 0.550879
1403636711.813555479 -6.893589 10.365983 -1.650691 0.316613 0.729737 0.255579 0.549472
1403636711.863555670 -6.917166 10.351687 -1.647116 0.320523 0.730755 0.251581 0.547694
1403636711.913555622 -6.939811 10.334832 -1.646102 0.325258 0.731600 0.246251 0.546194
1403636711.963555574 -6.961890 10.317976 -1.640928 0.330106 0.732312 0.240731 0.544791
1403636712.013555527 -6.982946 10.300280 -1.634742 0.334944 0.732214 0.235079 0.544439
1403636712.063555717 -7.003150 10.282434 -1.627237 0.339028 0.731818 0.230082 0.544578
1403636712.113555431 -7.010320 10.263657 -1.619187 0.341269 0.730848 0.227053 0.545751
1403636712.163555622 -7.025804 10.245823 -1.610012 0.341546 0.730309 0.226049 0.546715
1403636712.213555574 -7.032793 10.216701 -1.596401 0.336104 0.731692 0.230117 0.546541
1403636712.263555765 -7.047401 10.197451 -1.583930 0.329152 0.734619 0.232396 0.545881
1403636712.313555479 -7.056972 10.174820 -1.570985 0.320697 0.737197 0.234179 0.546676
1403636712.363555670 -7.062654 10.149182 -1.559477 0.312111 0.740389 0.234761 0.547081
1403636712.413555622 -7.072191 10.129824 -1.538385 0.304674 0.742566 0.234195 0.548564
1403636712.463555574 -7.066401 10.105097 -1.523206 0.298062 0.744192 0.233359 0.550347
1403636712.513555527 -7.074788 10.082130 -1.503734 0.292059 0.745823 0.232103 0.551886
1403636712.563555717 -7.096598 10.038475 -1.501769 0.287154 0.746800 0.231008 0.553596
1403636712.613555431 -7.104789 10.011521 -1.484350 0.282889 0.746739 0.228009 0.557106
1403636712.663555622 -7.108567 9.976154 -1.466261 0.279720 0.745384 0.225327 0.561594
1403636712.713555574 -7.103064 9.944291 -1.450482 0.275904 0.745194 0.220473 0.565645
1403636712.763555765 -7.110521 9.907472 -1.434252 0.273179 0.745098 0.218278 0.567940
1403636712.813555479 -7.112715 9.874684 -1.421944 0.272005 0.746057 0.215516 0.568301
1403636712.863555670 -7.114927 9.836888 -1.407674 0.269735 0.749311 0.211669 0.566544
1403636712.913555622 -7.117888 9.801979 -1.397191 0.269360 0.751115 0.210024 0.564944
1403636712.963555574 -7.112372 9.762620 -1.390027 0.269158 0.753260 0.209108 0.562519
1403636713.013555527 -7.114241 9.728306 -1.382715 0.268135 0.754773 0.210307 0.560528
1403636713.063555717 -7.113457 9.690704 -1.374520 0.268476 0.754508 0.208958 0.561226
1403636713.113555431 -7.108675 9.652556 -1.364581 0.268853 0.754338 0.206813 0.562068
1403636713.163555622 -7.104048 9.611928 -1.353464 0.269080 0.755244 0.205137 0.561356
1403636713.213555574 -7.097873 9.573778 -1.339129 0.269925 0.755983 0.203605 0.560513
1403636713.263555765 -7.091506 9.532276 -1.323440 0.270612 0.757429 0.202236 0.558723
1403636713.313555479 -7.084607 9.490812 -1.305950 0.270772 0.758142 0.202402 0.557616
1403636713.363555670 -7.076833 9.450490 -1.286955 0.271494 0.759300 0.201713 0.555938
1403636713.413555622 -7.066327 9.415058 -1.265634 0.273176 0.759131 0.199780 0.556042
1403636713.463555574 -7.059748 9.373821 -1.242963 0.274438 0.759260 0.198646 0.555651
1403636713.513555527 -7.057736 9.339249 -1.214260 0.276365 0.759422 0.196767 0.555143
1403636713.563555717 -7.048873 9.298081 -1.191572 0.278296 0.758842 0.194908 0.555628
1403636713.613555431 -7.039558 9.262675 -1.175419 0.281322 0.759216 0.191964 0.554616
1403636713.663555622 -7.029138 9.222111 -1.155991 0.283882 0.759381 0.189671 0.553874
1403636713.713555574 -7.022454 9.184492 -1.139068 0.286760 0.759121 0.187351 0.553537
